FB1	FB2	L1	L2
AT4G30670.1.Hnull	2	5	3	9
AT4G30680.1.Hnull	43	245	14	193
AT4G30690.1	995	1472	1473	1751
AT4G30700.1.Hnull	50	129	38	114
AT4G30710.1.Hnull	409	682	414	571
AT4G30720.1.Hnull	1206	3075	1746	3490
AT4G30730.1.Hnull	5	31	4	49
AT4G30740.1	0	1	0	0
AT4G30750.1.Hnull	935	364	1314	468
AT4G30760.1.Hnull	1172	1180	1266	1107
AT4G30770.1	150	101	0	0
AT4G30780.1	669	932	1096	1490
AT4G30790.1.Hnull	1922	1109	1857	1072
AT4G30800.1	1186	694	58	52
AT4G30810.1.Hnull	2421	1060	1425	1087
AT4G30820.1.Hnull	234	200	251	165
AT4G30825.1	776	854	913	1229
AT4G30830.1	51	44	35	80
AT4G30840.1	567	288	86	78
AT4G30845.1.Hnull	105	224	82	215
AT4G30850.1	1634	1832	90	66
AT4G30860.1.Hnull	34	128	2	104
AT4G30870.1.Hnull	107	72	164	99
AT4G30872.1.Hnull	0	0	0	0
AT4G30880.1	0	0	0	0
AT4G30890.1	2725	2487	1473	2135
AT4G30900.1.Hnull	550	366	648	358
AT4G30910.1.Hnull	544	699	698	792
AT4G30920.1.Hnull	2673	3499	3279	3651
AT4G30930.1.Hnull	227	459	293	508
AT4G30935.1.Hnull	406	437	686	514
AT4G30940.1.Hnull	145	161	183	169
AT4G30950.1.Hnull	14178	16619	8259	18567
AT4G30960.1.Hnull	24905	10654	21373	11672
AT4G30970.1.Hnull	0	0	0	0
AT4G30972.1.Hnull	1	0	0	0
AT4G30975.1.Hnull	14	15	8	29
AT4G30980.1	101	240	88	48
AT4G30990.2.Hnull	1037	1799	2075	2072
AT4G30993.2.Hnull	3524	1410	2022	1250
AT4G30996.1.Hnull	850	900	562	979
AT4G31000.1.Hnull	354	288	40	232
AT4G31010.1.Hnull	334	280	544	286
AT4G31020.2	202	174	5	1
AT4G31030.1.Hnull	0	9	0	11
AT4G31040.1	2254	2164	1650	2461
AT4G31050.1.Hnull	105	247	175	273
AT4G31060.1.Hnull	61	203	121	231
AT4G31070.1.Hnull	19	25	24	44
AT4G31075.1.Hnull	0	0	0	0
AT4G31080.2.Hnull	1707	1019	1897	1186
AT4G31100.1	55	38	6	12
AT4G31110.1	102	79	9	16
AT4G31115.2.Hnull	1658	577	1241	508
AT4G31120.1.Hnull	487	1134	1034	1179
AT4G31130.1.Hnull	1680	481	1653	598
AT4G31136.1.Hnull	0	0	0	0
AT4G31140.1.Hnull	682	360	526	363
AT4G31150.1.Hnull	287	167	385	170
AT4G31160.1	1073	2843	1324	2701
AT4G31170.1.Hnull	3255	1504	3641	1642
AT4G31180.1.Hnull	3185	2593	4600	2640
AT4G31190.1.Hnull	0	13	1	9
AT4G31196.1.Hnull	0	6	0	11
AT4G31200.2.Hnull	694	406	1010	475
AT4G31210.1	1451	1654	480	864
AT4G31230.1.Hnull	53	9	67	4
AT4G31240.1.Hnull	121	105	378	104
AT4G31248.1.Hnull	4	3	8	5
AT4G31250.1.Hnull	20	2	21	6
AT4G31260.1.Hnull	0	0	0	0
AT4G31265.1.Hnull	0	0	0	0
AT4G31270.1.Hnull	166	206	150	173
AT4G31280.1.Hnull	0	1	0	0
AT4G31290.1.Hnull	645	2682	309	3231
AT4G31300.2.Hnull	2366	2389	2683	2410
AT4G31310.1.Hnull	1971	775	1677	677
AT4G31320.1.Hnull	1	13	0	16
AT4G31330.1.Hnull	325	14	446	9
AT4G31340.1.Hnull	2926	2013	2379	2054
AT4G31350.1.Hnull	836	445	799	484
AT4G31351.1.Hnull	80	16	70	22
AT4G31354.1	2	10	6	26
AT4G31355.1.Hnull	20	9	35	7
AT4G31360.1	1334	791	100	66
AT4G31370.1.Hnull	10	5	53	0
AT4G31380.1.Hnull	734	0	1041	0
AT4G31390.1.Hnull	4653	2415	4905	2431
AT4G31398.1	10	10	4	10
AT4G31400.1.Hnull	168	79	101	77
AT4G31408.1.Hnull	1	0	4	0
AT4G31410.1.Hnull	741	453	1118	357
AT4G31420.2.Hnull	998	820	1362	802
AT4G31430.2.Hnull	900	614	1290	656
AT4G31440.1.Hnull	196	115	174	106
AT4G31441.1	10	13	15	10
AT4G31450.1.Hnull	1792	1109	2207	1003
AT4G31460.1.Hnull	390	505	475	543
AT4G31470.1.Hnull	1	2	0	1
AT4G31480.1.Hnull	4364	3626	5210	3942
AT4G31490.1.Hnull	2825	2409	3204	2724
AT4G31500.1.Hnull	12938	6573	13110	7817
AT4G31510.1.Hnull	754	373	924	271
AT4G31520.1	79	69	12	15
AT4G31530.2.Hnull	2425	3272	2549	4046
AT4G31540.1.Hnull	921	502	1443	493
AT4G31550.1.Hnull	1146	1930	2169	1470
AT4G31560.1.Hnull	1852	2150	1661	2486
AT4G31570.1.Hnull	3080	2349	4867	2247
AT4G31580.1.Hnull	1267	1897	1300	2486
AT4G31590.1	2584	1972	2019	688
AT4G31600.1.Hnull	482	171	389	208
AT4G31610.1.Hnull	2	5	3	4
AT4G31615.1.Hnull	4	4	1	6
AT4G31620.1.Hnull	8	26	104	31
AT4G31630.1.Hnull	0	0	0	0
AT4G31640.1.Hnull	22	12	24	7
AT4G31650.1.Hnull	485	161	634	196
AT4G31660.1.Hnull	9	5	23	1
AT4G31670.1.Hnull	633	330	871	393
AT4G31680.1.Hnull	0	3	0	5
AT4G31690.1.Hnull	0	0	0	3
AT4G31695.1.Hnull	0	0	0	0
AT4G31700.1	27069	11568	2308	2532
AT4G31710.1.Hnull	4	1	0	2
AT4G31720.2.Hnull	1083	729	813	820
AT4G31730.1.Hnull	38	27	21	36
AT4G31740.1.Hnull	1	0	0	2
AT4G31750.1.Hnull	602	454	654	489
AT4G31760.1.Hnull	0	0	0	0
AT4G31770.1.Hnull	326	241	257	221
AT4G31780.2.Hnull	3638	4975	2798	5390
AT4G31790.1.Hnull	227	473	389	464
AT4G31800.1.Hnull	419	582	385	811
AT4G31805.1.Hnull	13	59	4	68
AT4G31810.1.Hnull	126	447	251	410
AT4G31820.1.Hnull	1293	725	1393	1040
AT4G31830.1.Hnull	0	0	0	1
AT4G31840.1.Hnull	77	187	19	211
AT4G31850.1.Hnull	2245	3721	2692	4471
AT4G31860.1.Hnull	2357	498	2646	461
AT4G31870.1.Hnull	891	693	1186	687
AT4G31875.1	80	68	142	68
AT4G31877.1.Hnull	33	13	19	5
AT4G31880.1.Hnull	2070	1561	2491	1596
AT4G31890.1.Hnull	153	184	32	169
AT4G31895.1.Hnull	0	0	0	0
AT4G31900.1.Hnull	2	18	0	16
AT4G31910.1.Hnull	40	30	8	25
AT4G31920.1	1182	872	856	1159
AT4G31930.1.Hnull	88	124	112	84
AT4G31940.1.DE	0	6	1	0
AT4G31950.1.Hnull	0	0	0	0
AT4G31960.1	0	1	0	2
AT4G31970.1.Hnull	1	0	1	0
AT4G31980.1.Hnull	426	306	488	279
AT4G31985.1.Hnull	1487	2922	1128	3110
AT4G31990.3.Hnull	5440	5232	5727	5960
AT4G32000.2.Hnull	273	165	286	148
AT4G32010.1.Hnull	1063	837	1763	899
AT4G32020.1	5844	5330	21028	20738
AT4G32030.1.Hnull	1302	1030	1263	966
AT4G32040.1.Hnull	1371	891	1576	834
AT4G32050.1	601	586	373	662
AT4G32060.1.Hnull	7687	8875	9983	8648
AT4G32070.1.Hnull	719	806	893	886
AT4G32080.1	2	5	2	0
AT4G32090.1.Hnull	0	0	0	2
AT4G32100.1.Hnull	0	0	0	0
AT4G32105.1.Hnull	0	0	0	1
AT4G32110.1.Hnull	0	1	1	1
AT4G32120.1.Hnull	557	346	505	386
AT4G32130.1.Hnull	1089	699	1116	701
AT4G32140.1.Hnull	620	255	486	290
AT4G32150.1.Hnull	3472	1005	3422	1196
AT4G32160.1.Hnull	931	490	1370	608
AT4G32170.1.Hnull	0	9	0	6
AT4G32175.1.Hnull	240	241	254	218
AT4G32180.1.Hnull	1957	1614	3134	1820
AT4G32190.1	2371	1827	4289	2569
AT4G32200.1.Hnull	124	122	190	134
AT4G32205.1.Hnull	1	5	5	4
AT4G32208.1.Hnull	1	10	2	7
AT4G32210.1.Hnull	414	163	591	156
AT4G32212.1	57	46	2	2
AT4G32215.1	3	1	0	0
AT4G32220.1.Hnull	0	2	0	4
AT4G32230.1.Hnull	0	3	1	5
AT4G32240.1.DE	1542	986	770	840
AT4G32250.1.Hnull	1509	510	1496	456
AT4G32260.1.Hnull	46610	33208	39840	37579
AT4G32265.1.Hnull	0	0	0	0
AT4G32270.1.Hnull	758	207	987	243
AT4G32272.2	626	522	508	551
AT4G32280.1.DE	19	6	1070	476
AT4G32285.1	1350	3283	3535	4424
AT4G32290.1.Hnull	484	307	740	395
AT4G32295.1	589	493	316	90
AT4G32300.1	436	465	1446	1437
AT4G32320.1.Hnull	804	1144	1079	1185
AT4G32330.1.Hnull	2845	3223	2530	3275
AT4G32340.1.Hnull	921	4844	2244	6565
AT4G32342.1.Hnull	0	1	1	0
AT4G32350.1.Hnull	634	305	837	344
AT4G32360.1.Hnull	521	344	590	357
AT4G32370.1.Hnull	0	0	0	0
AT4G32375.1	4	4	0	0
AT4G32378.1.Hnull	0	0	0	0
AT4G32380.1.Hnull	0	0	0	0
AT4G32390.1.Hnull	1440	1311	1664	1449
AT4G32400.1.Hnull	410	929	509	1060
AT4G32410.1.Hnull	17101	15848	14034	18602
AT4G32420.1.Hnull	1990	1730	1824	1741
AT4G32430.1.Hnull	43	47	63	69
AT4G32440.2.Hnull	945	241	1203	249
AT4G32445.1.Hnull	0	0	1	0
AT4G32450.1	244	259	128	196
AT4G32460.1.Hnull	456	274	114	260
AT4G32470.1	7395	5044	4253	4465
AT4G32475.1.Hnull	0	0	0	0
AT4G32480.1.Hnull	141	707	13	498
AT4G32490.1	3	7	0	0
AT4G32500.1	591	825	0	1
AT4G32510.1	1207	1419	3	8
AT4G32520.1.Hnull	2218	2926	2883	3239
AT4G32530.2.Hnull	1790	2529	1638	3182
AT4G32540.1.Hnull	0	0	0	0
AT4G32551.2.Hnull	2462	1913	3646	2189
AT4G32560.1.Hnull	436	256	420	242
AT4G32570.1.Hnull	1259	1918	1206	2271
AT4G32580.1.Hnull	5	26	3	18
AT4G32590.3.Hnull	2888	2613	2270	3279
AT4G32600.1.Hnull	2123	1214	2341	1119
AT4G32605.1	874	686	225	335
AT4G32610.1.Hnull	918	749	904	978
AT4G32620.2.Hnull	1811	1378	2797	1413
AT4G32630.2.Hnull	5	0	1	0
AT4G32640.1.Hnull	2869	1940	4041	2075
AT4G32650.1.Hnull	87	26	124	26
AT4G32660.1	1068	1146	1350	1329
AT4G32670.1	297	813	341	732
AT4G32680.1.Hnull	680	336	636	305
AT4G32690.1	271	180	283	272
AT4G32700.2	701	942	508	592
AT4G32710.1.Hnull	297	352	120	307
AT4G32714.1.Hnull	0	0	0	0
AT4G32717.1	236	99	0	0
AT4G32720.1.Hnull	830	1333	1430	1326
AT4G32730.2.Hnull	567	546	603	551
AT4G32750.1	583	427	459	510
AT4G32760.2.Hnull	3565	2336	4273	2557
AT4G32765.1	0	0	0	0
AT4G32770.1.Hnull	3692	2388	1058	2495
AT4G32780.1.Hnull	9	6	2	8
AT4G32785.1.Hnull	2	3	1	6
AT4G32790.1	367	203	450	256
AT4G32800.1.Hnull	351	351	226	413
AT4G32810.1.Hnull	7	6	9	5
AT4G32820.2.Hnull	1003	653	1816	758
AT4G32830.1.Hnull	46	153	18	276
AT4G32840.1.Hnull	158	351	111	360
AT4G32850.8.Hnull	2444	1283	3965	1569
AT4G32860.1.Hnull	3	0	6	2
AT4G32870.1.Hnull	205	184	132	258
AT4G32880.1.Hnull	595	713	384	761
AT4G32890.1.Hnull	133	176	131	214
AT4G32900.2.Hnull	559	745	576	727
AT4G32910.1	1308	1673	831	1096
AT4G32915.1.Hnull	559	1307	456	1147
AT4G32920.1.Hnull	1074	793	736	1006
AT4G32924.1.Hnull	0	0	0	0
AT4G32930.2.Hnull	1152	882	981	835
AT4G32940.1.Hnull	34964	3029	105847	3117
AT4G32950.1.Hnull	38	16	73	25
AT4G32960.1	777	580	541	569
AT4G32970.1.Hnull	288	244	379	237
AT4G32980.1.Hnull	673	1029	749	1145
AT4G32990.1.Hnull	15	49	8	42
AT4G33000.1.Hnull	1323	674	678	568
AT4G33010.1.DE	21261	38595	228781	186529
AT4G33020.1.Hnull	20	1	21	0
AT4G33030.1.Hnull	2644	2844	2499	2669
AT4G33040.1.Hnull	1344	42	2181	31
AT4G33050.2.Hnull	4258	1198	7287	1082
AT4G33060.1.Hnull	793	537	907	557
AT4G33070.1.Hnull	1	8	8	10
AT4G33080.1.Hnull	2882	1333	4664	1649
AT4G33090.1.Hnull	4559	4701	7070	5159
AT4G33100.1.Hnull	135	60	114	66
AT4G33110.1.Hnull	1337	2681	941	2674
AT4G33120.1.Hnull	5	183	2	154
AT4G33130.1.Hnull	29	22	33	16
AT4G33140.1.Hnull	518	176	576	136
AT4G33145.1.Hnull	0	0	0	0
AT4G33150.1	5231	8230	559	577
AT4G33160.1.Hnull	42	75	86	81
AT4G33170.1.Hnull	13	51	42	74
AT4G33180.1	506	422	372	415
AT4G33200.1.Hnull	1888	1071	2414	1106
AT4G33210.1	2245	3495	2826	3818
AT4G33220.1	4247	4686	3900	3962
AT4G33230.1.Hnull	2	2	3	1
AT4G33240.1	1615	3554	4099	5387
AT4G33250.1.Hnull	2043	2544	2185	2470
AT4G33260.1.Hnull	27	35	14	53
AT4G33270.1.Hnull	39	106	18	130
AT4G33280.1.Hnull	0	21	8	16
AT4G33290.1.Hnull	1	4	3	3
AT4G33300.1.Hnull	3271	2649	6501	2327
AT4G33310.1	25	33	53	116
AT4G33320.1.Hnull	5	9	1	9
AT4G33330.2.Hnull	36	35	11	30
AT4G33350.1.Hnull	946	1582	1271	1700
AT4G33355.1.Hnull	12	3	10	3
AT4G33360.1.Hnull	708	489	515	508
AT4G33370.1	2	2	7	4
AT4G33380.1.Hnull	1643	1861	1733	2081
AT4G33390.1	613	394	4	3
AT4G33400.1.Hnull	219	419	158	459
AT4G33410.1.Hnull	621	367	498	399
AT4G33420.1.Hnull	167	12	7	15
AT4G33430.2.Hnull	1459	1068	2401	1388
AT4G33440.1.Hnull	192	95	159	100
AT4G33450.1.Hnull	0	0	0	0
AT4G33460.1	693	556	434	582
AT4G33465.1.Hnull	0	0	0	0
AT4G33467.1.Hnull	4	1189	4	1488
AT4G33470.1.Hnull	2169	1921	2137	2030
AT4G33480.1.Hnull	916	995	1799	945
AT4G33490.2.Hnull	350	1074	979	1296
AT4G33495.1	408	457	219	381
AT4G33500.1.Hnull	3586	2725	4836	2731
AT4G33510.1.Hnull	4726	7885	9072	8854
AT4G33520.2.Hnull	1598	3222	1811	3871
AT4G33530.1.Hnull	2555	2381	1425	2954
AT4G33540.1	1418	893	1201	1583
AT4G33550.1.Hnull	235	62	38	63
AT4G33560.1.Hnull	188	133	70	111
AT4G33565.1.Hnull	1498	202	1583	162
AT4G33580.2.Hnull	2619	1477	1259	1516
AT4G33585.1.Hnull	0	17	0	8
AT4G33590.1.Hnull	0	0	0	0
AT4G33600.1	115	69	0	1
AT4G33610.1	8	16	14	0
AT4G33620.1.Hnull	393	143	500	146
AT4G33625.1.Hnull	1159	2336	953	2321
AT4G33630.1	996	2627	5634	5424
AT4G33640.1	1228	1125	782	859
AT4G33650.2	1132	1595	1234	1796
AT4G33660.1.Hnull	441	343	430	406
AT4G33666.1.Hnull	1222	943	409	743
AT4G33670.1.Hnull	889	2078	1480	1948
AT4G33680.1	6454	4301	2639	2571
AT4G33690.1.Hnull	282	217	314	202
AT4G33700.1	2421	2267	491	1052
AT4G33710.1.Hnull	0	0	0	0
AT4G33720.1.Hnull	0	0	0	0
AT4G33730.1	0	0	0	0
AT4G33740.1.Hnull	1456	757	1550	1054
AT4G33760.1	810	1191	617	885
AT4G33770.1.Hnull	304	169	269	148
AT4G33780.1.Hnull	1452	443	1645	427
AT4G33790.1.Hnull	763	8	525	4
AT4G33800.1.Hnull	0	0	0	1
AT4G33810.1.Hnull	81	65	19	64
AT4G33820.1	5	4	0	1
AT4G33830.1.Hnull	1	0	0	0
AT4G33840.1.Hnull	0	0	0	2
AT4G33850.1.Hnull	0	0	0	0
AT4G33860.1.Hnull	2	1	4	0
AT4G33865.1.Hnull	2454	3117	1678	2898
AT4G33870.1.Hnull	0	1	0	5
AT4G33880.1.Hnull	0	0	0	0
AT4G33890.1.Hnull	635	326	959	392
AT4G33900.1.Hnull	0	0	0	0
AT4G33905.1.Hnull	55	21	137	24
AT4G33910.1.Hnull	1029	448	1256	504
AT4G33920.1.Hnull	1359	1878	2038	1473
AT4G33925.1.Hnull	51	26	62	19
AT4G33930.1	13	18	1	2
AT4G33940.1.Hnull	637	604	705	641
AT4G33945.1.Hnull	581	535	521	475
AT4G33950.1	927	567	824	769
AT4G33960.1.Hnull	71	699	46	647
AT4G33970.1	78	1278	7	13
AT4G33980.2.Hnull	0	380	8	918
AT4G33985.1.Hnull	35	179	32	198
AT4G33990.1.Hnull	36	90	61	94
AT4G34000.1.Hnull	5167	824	2018	763
AT4G34020.1.Hnull	732	1160	1092	1200
AT4G34030.1.Hnull	1250	1436	1429	1867
AT4G34035.1.Hnull	0	0	0	0
AT4G34040.1	1438	1883	2018	2197
AT4G34050.1.Hnull	12478	5395	7285	5286
AT4G34060.1	179	167	248	400
AT4G34065.1.Hnull	0	1	3	0
AT4G34070.1.Hnull	892	425	782	489
AT4G34071.1.Hnull	25	14	38	10
AT4G34080.1	46	51	28	19
AT4G34090.3.Hnull	2144	2848	1246	2979
AT4G34100.1.Hnull	6507	4210	8301	4763
AT4G34103.1.Hnull	5	119	5	161
AT4G34110.1.Hnull	16069	15054	19469	16685
AT4G34120.1	2319	1868	4585	8671
AT4G34131.1.Hnull	20	127	51	115
AT4G34135.1.Hnull	685	169	1266	108
AT4G34138.1.Hnull	62	2013	96	1907
AT4G34140.1.Hnull	841	482	986	425
AT4G34150.1.Hnull	4337	2976	5272	3024
AT4G34160.1.Hnull	115	210	36	205
AT4G34170.1.Hnull	0	0	0	0
AT4G34180.1.Hnull	2260	1117	3150	1279
AT4G34190.1.Hnull	8303	10631	4935	9696
AT4G34200.1	4437	6467	1997	2152
AT4G34210.1	42	24	6	0
AT4G34215.1	1992	1516	873	771
AT4G34220.1.Hnull	2400	2251	1231	2838
AT4G34230.1.Hnull	1663	482	1569	445
AT4G34240.1	3422	2735	5344	3685
AT4G34250.1.DE	119	139	775	298
AT4G34260.1.Hnull	1701	3091	584	3456
AT4G34265.1.Hnull	805	928	652	1378
AT4G34270.1.Hnull	664	624	758	602
AT4G34272.1.Hnull	0	0	0	0
AT4G34280.1.Hnull	1124	595	1199	433
AT4G34290.1.DE	2392	1666	853	974
AT4G34300.1.Hnull	0	0	0	1
AT4G34310.1.Hnull	959	447	1302	431
AT4G34320.1.Hnull	14	16	2	18
AT4G34330.1.Hnull	0	0	0	0
AT4G34332.1	2	1	0	0
AT4G34340.1	565	335	196	181
AT4G34350.1	8542	7322	23375	12252
AT4G34360.1	233	134	29	42
AT4G34370.1.Hnull	944	518	1219	485
AT4G34380.1.Hnull	12	8	42	5
AT4G34390.1	479	795	1524	2076
AT4G34400.1.Hnull	8	13	21	25
AT4G34410.1.Hnull	16	1108	7	534
AT4G34412.1.Hnull	177	120	277	112
AT4G34415.1.Hnull	0	0	0	0
AT4G34419.1.Hnull	0	9	0	2
AT4G34420.1.Hnull	14	20	7	14
AT4G34430.4.Hnull	1340	976	1570	1104
AT4G34440.1.Hnull	3	1	3	0
AT4G34450.1.Hnull	7542	7814	8819	8264
AT4G34460.1	2846	2173	3119	2831
AT4G34470.1.Hnull	6	164	0	161
AT4G34480.1.Hnull	3928	1712	2912	2038
AT4G34490.1.Hnull	2617	2121	1828	2109
AT4G34500.1	766	691	366	337
AT4G34510.1	1701	1256	14	2
AT4G34520.1	0	2	1	0
AT4G34530.1	0	0	3	1
AT4G34540.1	535	476	339	500
AT4G34550.1.Hnull	542	116	322	61
AT4G34555.1	947	803	313	332
AT4G34560.1.Hnull	939	183	1354	246
AT4G34570.1.Hnull	300	345	396	345
AT4G34580.1.Hnull	7	104	0	114
AT4G34588.1	12	5	0	0
AT4G34590.1.Hnull	0	7	2	8
AT4G34600.1	2	16	93	81
AT4G34610.1.Hnull	1678	791	905	815
AT4G34620.1.Hnull	15701	14923	7389	14230
AT4G34630.1.Hnull	5889	730	3817	639
AT4G34640.1.Hnull	2685	1380	1629	1342
AT4G34650.1.Hnull	377	284	69	229
AT4G34660.1.Hnull	676	612	759	521
AT4G34670.1.Hnull	3788	7986	3849	7516
AT4G34680.1.Hnull	868	177	979	140
AT4G34690.1	0	0	4	1
AT4G34695.1.Hnull	0	0	0	0
AT4G34700.1.Hnull	2411	2735	2088	3031
AT4G34710.1.Hnull	4644	4695	5664	5504
AT4G34720.1	9972	5189	7171	3281
AT4G34730.1.Hnull	1919	2540	1250	3394
AT4G34740.1.Hnull	1446	2640	1825	3142
AT4G34750.1	1567	788	253	217
AT4G34760.1	1274	558	519	86
AT4G34770.1.Hnull	79	31	5	13
AT4G34780.1.Hnull	0	0	1	0
AT4G34790.1.Hnull	27	47	1	41
AT4G34800.1	96	57	13	7
AT4G34810.1.Hnull	5	4	1	15
AT4G34830.1.Hnull	5817	6227	6918	6741
AT4G34840.1.Hnull	213	162	150	168
AT4G34850.1.Hnull	2	2	5	4
AT4G34860.1.Hnull	393	50	1185	45
AT4G34870.1.Hnull	7419	7295	6576	6665
AT4G34880.1.Hnull	8	3	4	6
AT4G34881.1.Hnull	9256	1305	3513	1330
AT4G34890.1	1780	3462	2452	3923
AT4G34900.1.Hnull	346	1632	98	1873
AT4G34910.1	1043	825	398	738
AT4G34920.1	1737	2524	3281	3386
AT4G34930.1.Hnull	61	128	59	142
AT4G34940.1.Hnull	0	12	2	8
AT4G34950.1.DE	203	358	2295	4757
AT4G34960.1.Hnull	383	491	419	489
AT4G34970.1	169	122	161	110
AT4G34975.1.Hnull	0	0	0	0
AT4G34980.1.Hnull	9046	3795	12501	4365
AT4G34990.1.Hnull	403	54	725	70
AT4G35000.1	5765	6722	8589	10151
AT4G35010.1.Hnull	40	2	42	4
AT4G35020.1.Hnull	1083	328	735	281
AT4G35025.1	0	1	0	0
AT4G35030.3.Hnull	253	136	155	119
AT4G35040.1.Hnull	1258	533	1207	607
AT4G35050.1	710	857	135	128
AT4G35060.1.Hnull	364	73	114	80
AT4G35070.1.Hnull	134	65	129	64
AT4G35080.3.Hnull	913	681	1073	702
AT4G35090.1.DE	10145	15834	105629	82592
AT4G35100.1	49186	41851	8749	4836
AT4G35110.3.Hnull	578	155	428	160
AT4G35120.1.Hnull	0	0	0	0
AT4G35130.1.Hnull	39	68	38	123
AT4G35140.1.Hnull	646	288	719	299
AT4G35150.1.Hnull	1	1	0	4
AT4G35160.1	286	248	58	11
AT4G35165.1.Hnull	2	0	1	0
AT4G35170.1.Hnull	14	9	9	4
AT4G35180.1	662	761	103	77
AT4G35190.1.Hnull	47	1	89	1
AT4G35200.1.Hnull	0	0	0	0
AT4G35210.1.Hnull	0	0	0	0
AT4G35220.1.Hnull	1197	472	1204	535
AT4G35230.1.Hnull	2247	1183	2096	1246
AT4G35240.1	789	1112	1206	1300
AT4G35250.1.Hnull	7659	8145	4948	7635
AT4G35260.1.Hnull	2380	2070	3130	2287
AT4G35263.1	0	0	0	0
AT4G35270.1.Hnull	2509	723	4017	659
AT4G35280.1	75	29	0	0
AT4G35290.2.Hnull	1149	313	966	339
AT4G35295.1	10	16	2	8
AT4G35300.1.Hnull	3057	4490	4004	5467
AT4G35310.1.Hnull	5221	3124	6093	3549
AT4G35320.1.Hnull	1383	487	357	383
AT4G35335.1.Hnull	597	587	473	514
AT4G35350.1.Hnull	322	392	57	507
AT4G35360.1.Hnull	1525	886	1571	776
AT4G35370.1.Hnull	1	20	0	31
AT4G35380.1.Hnull	45	9	153	18
AT4G35390.1.Hnull	3	8	2	4
AT4G35400.1.Hnull	0	0	0	0
AT4G35410.2.Hnull	214	259	163	277
AT4G35420.1.Hnull	191	174	172	170
AT4G35430.1	0	0	1	0
AT4G35440.2	493	847	945	1135
AT4G35450.5.Hnull	18340	11819	12693	12370
AT4G35460.1.Hnull	809	1028	695	937
AT4G35470.1.Hnull	1533	1116	1487	984
AT4G35480.1.Hnull	153	718	482	860
AT4G35490.1	2070	1453	688	956
AT4G35500.2	602	436	200	263
AT4G35510.1	484	331	474	463
AT4G35519.1.Hnull	0	0	0	0
AT4G35520.1.Hnull	13	43	41	45
AT4G35530.1.Hnull	205	129	259	168
AT4G35540.1.Hnull	167	195	184	184
AT4G35550.1.Hnull	683	318	612	290
AT4G35560.2.Hnull	778	316	826	321
AT4G35570.1.Hnull	1089	563	1497	578
AT4G35580.2	1360	2000	1485	2483
AT4G35589.1.Hnull	0	0	0	0
AT4G35590.1	41	31	12	11
AT4G35600.2.Hnull	1181	307	807	287
AT4G35610.1.Hnull	0	0	1	0
AT4G35620.1.Hnull	19	52	0	34
AT4G35630.1.Hnull	1140	1048	1747	1285
AT4G35640.1	268	104	112	117
AT4G35650.1	313	260	2	2
AT4G35655.1.Hnull	0	8	0	3
AT4G35660.1.Hnull	0	0	0	1
AT4G35670.1.Hnull	1	0	0	0
AT4G35680.1.Hnull	35	105	17	101
AT4G35690.1.Hnull	0	0	0	0
AT4G35700.1.Hnull	0	0	0	0
AT4G35710.1.Hnull	0	0	0	0
AT4G35720.1.Hnull	3	1	0	4
AT4G35725.1.Hnull	0	0	0	0
AT4G35730.1.Hnull	36	105	17	157
AT4G35731.1.Hnull	0	0	0	1
AT4G35733.1.Hnull	0	0	0	0
AT4G35740.1.Hnull	238	292	284	247
AT4G35750.1.Hnull	4504	2324	8183	2359
AT4G35760.1.Hnull	2917	2038	2846	1911
AT4G35770.1.Hnull	297	257	90	248
AT4G35780.1.Hnull	1987	399	1287	407
AT4G35783.1	33	31	64	20
AT4G35785.5.Hnull	880	641	777	709
AT4G35790.1.Hnull	3187	2233	4598	2295
AT4G35800.1.Hnull	6058	4678	10205	6514
AT4G35810.1.Hnull	1	10	1	19
AT4G35820.1	6	12	0	0
AT4G35830.1.Hnull	14147	25653	20132	28621
AT4G35837.1.Hnull	0	0	0	0
AT4G35840.1.Hnull	249	201	227	177
AT4G35850.1.Hnull	370	983	718	977
AT4G35860.1	1542	1484	1750	1742
AT4G35870.1.Hnull	619	354	769	322
AT4G35880.1.Hnull	356	311	217	349
AT4G35890.1.Hnull	1957	1056	2388	1245
AT4G35900.1.Hnull	394	74	700	51
AT4G35905.1	833	469	277	163
AT4G35910.1.Hnull	405	337	446	321
AT4G35920.1.Hnull	1815	1212	949	1179
AT4G35930.1.Hnull	107	153	107	147
AT4G35940.1	605	493	354	323
AT4G35950.1.Hnull	1115	669	460	654
AT4G35970.1.Hnull	42	80	45	71
AT4G35980.1.Hnull	458	293	335	320
AT4G35985.1.Hnull	185	202	186	228
AT4G35987.1.Hnull	205	188	149	143
AT4G36000.1.Hnull	0	7	11	3
AT4G36010.1.Hnull	137	1183	415	1412
AT4G36020.1.Hnull	519	1617	603	1857
AT4G36030.1.Hnull	20	11	22	9
AT4G36032.1	0	0	0	2
AT4G36040.1.Hnull	14480	7949	21269	4871
AT4G36050.2.Hnull	446	266	606	247
AT4G36052.1.Hnull	27	28	32	27
AT4G36060.1	65	48	58	30
AT4G36070.2.Hnull	0	2	0	5
AT4G36080.1	1503	4011	2049	4083
AT4G36090.3.Hnull	659	448	883	543
AT4G36100.1.Hnull	4	8	2	10
AT4G36105.2	49	30	28	0
AT4G36110.1	26	19	205	20
AT4G36120.1.Hnull	213	111	439	95
AT4G36130.1	9131	4956	1254	1350
