FB1	FB2	L1	L2
AT5G19950.1	173	382	301	292
AT5G19960.1	561	437	301	409
AT5G19970.1.Hnull	90	16	56	12
AT5G19980.1	834	745	1031	1033
AT5G19990.1	3584	3280	2071	2421
AT5G20000.1	2083	1677	933	1175
AT5G20010.1	7507	8644	6040	7409
AT5G20020.1	7061	5239	1866	2548
AT5G20030.1	225	179	95	58
AT5G20040.3	735	690	331	486
AT5G20045.1	3	2	0	0
AT5G20050.1	480	367	712	948
AT5G20060.2	2467	1945	680	437
AT5G20070.1	2876	2521	2942	1930
AT5G20080.1	3994	2989	1416	1229
AT5G20090.1.Hnull	2020	855	1795	881
AT5G20100.1	116	63	3	0
AT5G20110.1	222	196	887	509
AT5G20120.1	833	554	535	503
AT5G20130.1	1418	943	984	705
AT5G20140.2	1459	1065	2361	2373
AT5G20150.1	951	776	931	1079
AT5G20160.2	4653	1998	1042	1337
AT5G20165.3	1385	980	759	835
AT5G20170.1	647	680	595	834
AT5G20180.1	1160	578	832	709
AT5G20181.1	0	0	0	0
AT5G20190.1	5120	3264	12169	15115
AT5G20200.1	853	1202	1026	1302
AT5G20220.1	713	365	1767	690
AT5G20225.1	27	10	7	6
AT5G20230.1.DE	3570	2489	776	289
AT5G20240.1.Hnull	34	3	30	4
AT5G20250.4	828	3722	151	126
AT5G20260.1	14	13	1	3
AT5G20270.1	5436	4115	1915	891
AT5G20280.1	4448	8998	11850	16069
AT5G20290.1	37742	22786	6540	5285
AT5G20300.1	777	1511	1465	1512
AT5G20310.1	3	4	0	0
AT5G20320.1	1146	2049	1244	1893
AT5G20330.1	406	517	2	0
AT5G20340.1	2	1	0	0
AT5G20350.1	1547	2226	3538	2897
AT5G20360.1	1268	850	1123	1172
AT5G20370.1	56	19	1	1
AT5G20380.1	671	1096	4014	2302
AT5G20390.1.Hnull	3	0	3	0
AT5G20400.1	42	16	218	449
AT5G20410.1	2025	1673	623	393
AT5G20420.1	329	356	26	128
AT5G20430.1.Hnull	10	11	0	9
AT5G20440.1	1	0	0	1
AT5G20447.1	0	0	0	0
AT5G20450.1	340	349	135	174
AT5G20460.1	8	1	1	1
AT5G20470.1.Hnull	7	80	1	80
AT5G20480.1.Hnull	431	277	881	269
AT5G20490.1	2346	3544	5005	5284
AT5G20500.1	4996	2819	1440	939
AT5G20510.1	564	377	202	299
AT5G20520.1.Hnull	1186	644	930	699
AT5G20540.1	596	523	158	69
AT5G20550.1	0	1	2	2
AT5G20560.1	1	0	0	0
AT5G20570.2	2929	1717	1351	1186
AT5G20580.1	787	640	768	627
AT5G20590.1	957	1022	667	675
AT5G20600.1.Hnull	378	669	639	800
AT5G20610.1	1311	1622	1449	2228
AT5G20620.1.Hnull	3022	2899	4268	3610
AT5G20630.1	7289	8301	1346	83
AT5G20635.1	918	750	32	18
AT5G20640.1.Hnull	16	12	10	33
AT5G20650.1	1954	2422	1747	1824
AT5G20660.1	2517	2859	1708	2584
AT5G20670.1	522	259	361	170
AT5G20680.1	450	854	625	752
AT5G20690.1	49	107	0	1
AT5G20700.1	9515	9686	20843	21153
AT5G20710.1	5624	5260	21	10
AT5G20720.1	15570	10967	5489	6055
AT5G20730.1	1105	2157	2782	3881
AT5G20736.1	0	0	0	0
AT5G20740.1	5086	5103	18	9
AT5G20750.1	0	0	0	0
AT5G20760.1	0	0	0	0
AT5G20770.1	0	0	0	0
AT5G20780.1	0	0	0	0
AT5G20790.1.DE	187	130	27	20
AT5G20800.1	0	1	0	0
AT5G20810.2	946	521	12	35
AT5G20820.1.Hnull	25	34	38	40
AT5G20830.1.Hnull	2680	1816	4427	1735
AT5G20840.1	1425	1793	2787	2743
AT5G20850.1	297	152	22	12
AT5G20852.1.Hnull	0	0	0	0
AT5G20854.1	0	0	0	0
AT5G20856.1	0	0	0	0
AT5G20858.1	0	0	0	0
AT5G20860.1	1	3	17	0
AT5G20870.1	34	61	28	27
AT5G20880.1	169	182	124	178
AT5G20885.1	715	662	532	441
AT5G20890.1	9229	6493	2512	3527
AT5G20900.1	3878	3750	3499	3883
AT5G20910.1	801	613	566	583
AT5G20920.1	5998	3537	1999	2373
AT5G20930.1	969	991	521	772
AT5G20935.1.Hnull	763	358	784	342
AT5G20940.1	414	488	28	30
AT5G20950.1	4748	5786	2290	3884
AT5G20960.1	45	62	364	1215
AT5G20970.1	375	261	115	97
AT5G20980.1	255	659	413	573
AT5G20990.1	651	1379	1337	2159
AT5G21005.1	0	0	0	0
AT5G21010.1.Hnull	637	460	769	418
AT5G21020.2	3490	3193	13866	7941
AT5G21030.1	2	6	6	6
AT5G21040.1	1311	1117	1223	1406
AT5G21050.1	84	143	2	3
AT5G21060.2	1574	1057	1265	918
AT5G21070.1	1037	765	613	550
AT5G21080.1	598	688	0	0
AT5G21090.1	11868	9400	12144	12637
AT5G21100.1	2559	3571	4637	2520
AT5G21105.1	2133	2400	1834	1005
AT5G21110.1	0	0	0	0
AT5G21120.1	9	8	2	0
AT5G21125.1	0	0	0	0
AT5G21130.1	9	5	0	0
AT5G21140.1	231	209	58	34
AT5G21150.1.Hnull	0	1	3	2
AT5G21160.3	1277	3277	1129	1737
AT5G21170.2	493	1269	968	888
AT5G21222.1	1386	1551	2723	1914
AT5G21274.1	3636	2115	1720	1668
AT5G21280.1	9	11	8	34
AT5G21326.1	2470	2025	3913	2773
AT5G21378.1	0	0	0	0
AT5G21430.1	1283	1025	4748	3909
AT5G21482.1	899	841	1412	1196
AT5G21535.1	0	0	0	0
AT5G21900.1	619	360	275	207
AT5G21910.1	56	34	56	60
AT5G21920.1	1666	1346	1609	907
AT5G21930.1	1200	2073	4539	3114
AT5G21940.1	1486	1398	1664	1352
AT5G21950.1	1239	1136	254	283
AT5G21960.1	9	12	9	2
AT5G21970.1	314	268	155	239
AT5G21990.1	2287	2389	1975	2893
AT5G22000.2	2890	2911	3976	3761
AT5G22010.1.Hnull	934	875	1272	980
AT5G22020.1	4665	3693	1061	925
AT5G22030.2	1798	1344	1095	1111
AT5G22040.1	566	575	331	361
AT5G22044.1	0	0	0	0
AT5G22050.2	1738	1123	1441	901
AT5G22060.1	3234	3056	3086	4300
AT5G22070.1	1464	1287	974	1079
AT5G22080.1	2105	1467	1336	1282
AT5G22090.1	2456	2450	7372	11038
AT5G22100.1	903	489	151	261
AT5G22110.1	391	241	52	36
AT5G22120.1	1311	1064	995	873
AT5G22130.2	515	294	178	201
AT5G22140.1	355	188	52	31
AT5G22150.1	2	0	1	1
AT5G22160.1	12	19	0	0
AT5G22170.1	14	7	0	0
AT5G22180.1	3	2	0	0
AT5G22190.1	2	1	0	0
AT5G22200.1	396	321	4	4
AT5G22210.1	647	411	692	539
AT5G22220.2.Hnull	287	177	203	223
AT5G22240.1	20	21	1	3
AT5G22250.1	88	72	268	455
AT5G22260.1	406	423	0	1
AT5G22270.1	121	119	831	404
AT5G22280.3	2049	1139	861	692
AT5G22290.1	571	539	1518	2774
AT5G22300.1.Hnull	5244	1106	8976	954
AT5G22310.1	408	221	872	497
AT5G22315.1	0	0	0	0
AT5G22320.1	1334	806	520	748
AT5G22330.1	1784	1105	623	825
AT5G22340.2	1384	1456	971	714
AT5G22350.1	596	801	702	1230
AT5G22355.1	0	0	0	0
AT5G22360.1	1001	678	1206	944
AT5G22370.1	880	586	354	361
AT5G22380.1	12	4	200	139
AT5G22390.1	103	74	1167	540
AT5G22400.1	954	684	394	287
AT5G22410.1.Hnull	0	0	0	0
AT5G22420.1	99	59	0	0
AT5G22430.1	49658	27935	20	27
AT5G22440.1	7717	3695	955	812
AT5G22450.1	1604	2885	2307	3263
AT5G22460.1	817	556	874	72
AT5G22470.1	5	0	0	0
AT5G22480.1	1299	915	598	588
AT5G22490.1	2	1	2	12
AT5G22500.1	3124	3161	111	7
AT5G22510.1	2568	2585	5593	5495
AT5G22520.1	4	1	67	37
AT5G22530.1	3	2	28	11
AT5G22540.1	8	2	85	108
AT5G22545.1	10	10	42	39
AT5G22550.2	0	0	3	10
AT5G22555.1	1	0	0	0
AT5G22560.1	0	1	2	3
AT5G22570.1.Hnull	88	2	57	4
AT5G22580.1	7210	4817	5848	922
AT5G22590.1	0	0	0	0
AT5G22600.1	40	42	2	3
AT5G22608.2	69	85	59	57
AT5G22610.1	3	0	0	0
AT5G22620.1	1120	1231	2666	2783
AT5G22630.1	1675	1786	1123	831
AT5G22640.1.Hnull	4442	8933	4012	10343
AT5G22650.1	9448	7611	2069	3512
AT5G22660.2	1	2	2	6
AT5G22670.1	8	7	1	2
AT5G22680.1	4	2	6	1
AT5G22690.1	437	322	451	590
AT5G22700.1	632	914	506	551
AT5G22720.2	350	472	260	304
AT5G22730.1	520	588	372	364
AT5G22740.1	7802	8274	1403	926
AT5G22750.1	418	523	88	73
AT5G22760.1	1601	2212	2091	2925
AT5G22770.1	881	2314	1879	2333
AT5G22780.1	1028	2618	1908	2911
AT5G22788.1	52	32	78	34
AT5G22790.1	681	595	107	163
AT5G22791.2	4	2	0	0
AT5G22792.1	0	0	0	0
AT5G22794.2	80	130	11	21
AT5G22800.1.DE	2319	2962	5410	8333
AT5G22810.1	14	17	13	14
AT5G22820.2	360	389	519	412
AT5G22830.1	1896	1941	2663	2596
AT5G22840.1	569	423	233	364
AT5G22850.1	1154	1188	937	1260
AT5G22860.1.Hnull	496	315	353	340
AT5G22870.1	20	8	16	1
AT5G22875.1	742	539	700	525
AT5G22880.1	15397	7094	738	196
AT5G22890.1	0	1	0	1
AT5G22900.1	0	2	0	0
AT5G22910.1.Hnull	0	0	0	0
AT5G22920.1	962	1011	388	316
AT5G22930.1	63	51	9	7
AT5G22940.1	2195	1248	155	12
AT5G22950.1	1477	875	1116	1024
AT5G22960.1	16	12	0	0
AT5G22970.1	5	1	0	0
AT5G22980.1	779	896	3	0
AT5G22990.1	0	0	0	0
AT5G23000.1.Hnull	10	8	0	14
AT5G23010.1.DE	235	291	14545	9305
AT5G23020.1	60	33	615	1387
AT5G23027.1	0	0	0	0
AT5G23030.1	26	31	1	0
AT5G23035.1	1	0	0	0
AT5G23040.1	3847	2741	4106	4064
AT5G23050.1	959	1443	754	1132
AT5G23060.1	8469	5172	27014	19487
AT5G23065.1	5	0	12	7
AT5G23070.1	842	659	373	427
AT5G23080.1	761	1423	847	1050
AT5G23090.2	738	486	421	392
AT5G23100.1.Hnull	209	198	116	221
AT5G23110.1	1154	3444	3721	6497
AT5G23120.1	5154	4467	12057	7506
AT5G23130.1	405	351	236	137
AT5G23140.1	1901	1109	876	872
AT5G23150.1	333	2585	1894	3512
AT5G23155.1	12	21	11	14
AT5G23160.1	89	55	28	45
AT5G23170.1	195	118	91	90
AT5G23180.1	1	1	0	0
AT5G23190.1	368	228	6	1
AT5G23200.1	574	541	349	404
AT5G23210.1	1333	1939	1496	1165
AT5G23212.1.Hnull	0	0	0	0
AT5G23220.1	3	2	0	0
AT5G23230.1	13	23	28	36
AT5G23235.1	43	67	17	224
AT5G23240.1	10	144	56	2179
AT5G23250.1	1857	1541	466	586
AT5G23260.2	95	53	1	3
AT5G23270.1	459	725	16	12
AT5G23280.1	2732	1449	1860	1675
AT5G23290.1	1316	621	377	360
AT5G23300.1	641	667	141	337
AT5G23310.1	1425	1247	313	654
AT5G23320.1	62	58	61	120
AT5G23330.1	573	435	521	488
AT5G23340.1	966	1098	824	740
AT5G23350.1	305	216	27	5
AT5G23360.1	210	233	27	16
AT5G23370.1	221	239	22	10
AT5G23380.1	145	297	188	165
AT5G23390.1	1173	1411	914	1298
AT5G23395.1	722	445	176	338
AT5G23400.1	994	571	118	43
AT5G23405.1.Hnull	256	151	381	180
AT5G23410.1	440	417	345	380
AT5G23411.1	8	13	6	9
AT5G23413.1	4	0	0	1
AT5G23420.1	3007	1328	189	74
AT5G23430.1	980	1573	482	493
AT5G23440.1	298	493	1070	1238
AT5G23450.3	2144	3371	3339	3798
AT5G23460.1	449	268	318	292
AT5G23470.1	13	8	0	0
AT5G23480.1	94	66	63	97
AT5G23490.1	709	611	797	825
AT5G23510.2	164	135	694	1320
AT5G23520.1	757	603	740	751
AT5G23530.1	2859	2335	62	53
AT5G23535.1	1478	962	204	254
AT5G23540.1	4247	3928	2231	2788
AT5G23550.1	789	517	373	355
AT5G23570.1	1181	1746	529	789
AT5G23575.1	3334	3279	1419	3369
AT5G23580.1	1375	954	645	499
AT5G23590.1	1361	953	766	798
AT5G23600.1	44	19	19	24
AT5G23610.2	1219	1893	1290	1881
AT5G23630.1	2129	3909	2314	3516
AT5G23640.1	0	0	0	0
AT5G23650.1	3	0	0	0
AT5G23660.1	469	778	1669	1514
AT5G23665.1.Hnull	0	0	0	0
AT5G23670.1	2002	2833	1298	1527
AT5G23680.1	352	426	335	395
AT5G23690.1	716	496	194	302
AT5G23700.1	301	235	2	2
AT5G23710.1	609	364	264	293
AT5G23720.1	1051	1104	661	692
AT5G23730.1	640	433	600	281
AT5G23740.1.Hnull	1868	3464	1283	2995
AT5G23750.1	2095	1769	1836	2415
AT5G23760.1.Hnull	1112	754	646	1033
AT5G23770.2	189	180	114	140
AT5G23780.1	202	132	10	10
AT5G23790.1	54	48	4	1
AT5G23800.1	365	250	38	61
AT5G23810.1	248	576	114	368
AT5G23820.1	931	280	259	48
AT5G23830.1.Hnull	3	29	0	45
AT5G23840.1	3	2	1	0
AT5G23850.1	375	524	1036	803
AT5G23860.1	4066	4306	1241	753
AT5G23870.3	544	414	913	416
AT5G23880.1	1231	1259	439	526
AT5G23890.1	2208	4378	4246	3838
AT5G23900.1	5887	4764	1109	1237
AT5G23903.1	2	1	0	0
AT5G23908.1	1	4	0	0
AT5G23910.1	1195	920	41	16
AT5G23920.1	1718	1134	4600	4079
AT5G23930.1	89	44	31	41
AT5G23940.1	24900	26931	103	44
AT5G23950.1.Hnull	3	18	23	31
AT5G23955.1.Hnull	244	285	262	311
AT5G23960.1	687	1120	0	5
AT5G23970.1	1511	1116	4	1
AT5G23980.1	9	6	209	266
AT5G23989.1	0	0	0	0
AT5G23990.1	2	2	0	1
AT5G24000.1	268	473	217	195
AT5G24010.1	609	639	407	516
AT5G24020.1	1392	954	619	620
AT5G24030.1	257	309	636	614
AT5G24040.1	0	0	0	0
AT5G24050.1	1	0	0	0
AT5G24060.2	680	976	875	1218
AT5G24065.1.Hnull	0	2	2	4
AT5G24070.1	0	0	0	0
AT5G24080.1	8	12	5	7
AT5G24090.1	227	269	15	28
AT5G24100.1	40	55	0	0
AT5G24105.1	1668	938	302	43
AT5G24110.1	4	2	56	75
AT5G24120.1	1372	1029	9053	5621
AT5G24130.1	86	39	0	0
AT5G24140.1	2	2	0	2
AT5G24150.1	2498	4362	7522	7411
AT5G24155.1	104	214	286	315
AT5G24160.1	36	88	619	867
AT5G24165.1	3438	2524	6118	3377
AT5G24170.1	289	209	334	212
AT5G24180.1	0	0	0	0
AT5G24190.1	2	0	5	0
AT5G24200.1	11	5	238	164
AT5G24205.1	58	91	35	58
AT5G24206.1.Hnull	18	5	33	4
AT5G24210.1	98	110	6202	6370
AT5G24220.1.Hnull	0	0	0	1
AT5G24230.1	4	0	27	26
AT5G24240.1	828	726	37	26
AT5G24250.1	4	3	0	0
AT5G24260.1	1315	1671	562	803
AT5G24270.1	290	205	69	227
AT5G24280.1	988	1697	85	213
AT5G24290.1	123	98	109	56
AT5G24300.1	3229	5175	7288	6742
AT5G24310.1	385	335	242	250
AT5G24313.1	0	0	0	0
AT5G24314.2	2595	1496	2147	1605
AT5G24316.1	11	10	0	0
AT5G24318.1	112	199	101	147
AT5G24320.2	925	911	1122	1465
AT5G24330.1	360	128	4	2
AT5G24340.1	455	467	411	558
AT5G24350.2	1784	3461	2418	3836
AT5G24352.1	102	87	100	113
AT5G24355.1	1	5	1	2
AT5G24360.2	950	1351	960	984
AT5G24370.1	0	0	1	0
AT5G24380.1	144	223	395	1215
AT5G24390.1	133	147	25	16
AT5G24400.1	2349	1744	950	949
AT5G24410.1	2	1	0	0
AT5G24420.1	9637	4694	317	30
AT5G24430.1	1112	1011	855	908
AT5G24440.1	0	0	0	0
AT5G24450.1	1422	1531	1542	1938
AT5G24460.1	267	494	1135	1519
AT5G24470.1	66	489	69	1077
AT5G24480.1	0	2	0	0
AT5G24490.1	3517	5797	2610	3097
AT5G24500.1	572	668	561	713
AT5G24510.1	3	11	11	13
AT5G24520.1	859	1601	2549	3047
AT5G24530.1.Hnull	5642	223	9977	314
AT5G24540.1	1	1	17	7
AT5G24550.1	0	0	0	0
AT5G24557.1	0	0	0	0
AT5G24560.1	60	57	3	0
AT5G24570.1.Hnull	391	277	220	245
AT5G24580.1	1233	1481	171	11
AT5G24590.2	1725	1526	1118	1436
AT5G24593.1	4	7	9	1
AT5G24600.1	81	69	7	5
AT5G24610.1.Hnull	1258	942	1635	996
AT5G24620.1	445	2305	1431	1945
AT5G24630.6	358	274	112	79
AT5G24640.1	2	0	3	13
AT5G24650.1	3165	2904	1311	1222
AT5G24655.1	418	202	234	256
AT5G24660.1	216	121	1424	1700
AT5G24670.2.Hnull	2302	888	2754	807
AT5G24680.1	229	245	255	264
AT5G24690.1	5352	5978	5016	5702
AT5G24710.1	1715	4071	2704	2945
AT5G24735.1	1256	912	3970	2010
AT5G24740.1	869	2363	2047	3188
AT5G24750.1	464	441	148	148
AT5G24760.1	1830	882	263	104
AT5G24770.1.Hnull	1330	146	115	261
AT5G24775.1.Hnull	0	0	0	0
AT5G24780.1	164274	140532	248	107
AT5G24790.1	460	512	0	0
AT5G24800.1	1694	1874	969	447
AT5G24810.2	4146	3828	8441	6691
AT5G24820.1	731	383	0	0
AT5G24825.1	0	0	0	0
AT5G24830.1	523	493	293	379
AT5G24840.1	743	480	257	289
AT5G24850.1	1563	1079	853	434
AT5G24860.1	324	293	3	11
AT5G24870.1	947	1021	1270	1546
AT5G24879.1	0	0	0	0
AT5G24880.1	283	220	9	18
AT5G24890.1	2088	1269	2365	2091
AT5G24900.1	6	12	0	0
AT5G24910.1	145	242	3	2
AT5G24915.1	4	21	1	0
AT5G24920.1	55	27	19	40
AT5G24930.1	9654	8056	15641	11950
AT5G24940.1	188	250	2	3
AT5G24950.1	1	2	0	0
AT5G24960.1	11	8	0	2
AT5G24970.2	705	663	273	169
AT5G24980.1	439	242	374	265
AT5G24990.1.Hnull	93	152	202	228
AT5G25000.1	0	0	0	1
AT5G25010.1	112	69	23	20
AT5G25020.1	10	5	5	5
AT5G25030.1	0	0	0	0
AT5G25040.2	811	782	2485	2671
AT5G25045.1	1	2	4	0
AT5G25050.1	372	276	329	444
AT5G25060.1	1587	2753	2199	2982
AT5G25070.1	1188	1006	850	1253
AT5G25080.1	963	682	427	455
AT5G25090.1	1721	746	5	4
AT5G25100.2	6588	7259	4858	3622
AT5G25102.1	0	1	0	0
AT5G25110.1	202	267	49	136
AT5G25120.1	85	187	1253	2374
AT5G25130.1	101	109	542	351
AT5G25140.1	47	63	1252	1125
AT5G25150.1	1054	1068	997	1044
AT5G25160.1	22	22	1	0
AT5G25170.1	552	302	212	257
AT5G25180.1	1	1	9	5
AT5G25190.1	115	44	597	28
AT5G25200.1	0	0	0	2
AT5G25205.1	1	0	0	0
AT5G25210.1	218	203	175	469
AT5G25220.1	2351	3610	3488	4392
AT5G25230.1	29	67	15	9
AT5G25240.1	39	29	97	26
AT5G25250.1	97	57	1310	1378
AT5G25260.1	2	4	106	45
AT5G25265.1	1914	2423	2211	1387
AT5G25270.1	1528	2473	2119	3276
AT5G25280.1	2297	2525	4284	4393
AT5G25290.1	86	55	0	1
AT5G25300.1	5	2	0	0
AT5G25305.1.Hnull	0	0	0	0
AT5G25310.1	57	28	5	1
AT5G25320.1	386	374	0	0
AT5G25330.1	0	0	0	0
AT5G25340.1	382	290	15	2
AT5G25350.1	2973	2287	5906	3261
AT5G25360.1	1690	1084	1576	1240
AT5G25370.1.Hnull	63	120	40	179
AT5G25380.1	84	72	0	0
AT5G25390.2	469	659	376	303
AT5G25400.1	457	328	2	4
AT5G25410.1	0	0	0	0
AT5G25415.1	0	0	0	0
AT5G25420.1	1	1	0	0
AT5G25422.1	1	0	0	0
AT5G25425.1	10	16	0	0
AT5G25430.1	10	72	2	0
AT5G25440.1	107	156	947	783
AT5G25450.1	38	37	14	51
AT5G25451.1	0	1	0	2
AT5G25460.1	15464	16212	5141	1707
AT5G25470.1	195	168	41	94
AT5G25475.4	1298	1176	135	254
AT5G25480.1	321	240	184	200
AT5G25490.1	252	207	63	20
AT5G25500.1.Hnull	36	76	42	84
AT5G25510.1	3292	1982	1391	1054
AT5G25520.2	1513	2329	2808	3416
AT5G25530.1	168	120	1	0
AT5G25540.1	1776	1282	1373	1616
AT5G25550.1	387	370	0	0
AT5G25560.2	2857	3675	2815	3797
AT5G25570.3	390	235	92	106
AT5G25580.1.Hnull	52	86	41	124
AT5G25585.1.Hnull	0	0	0	0
AT5G25590.1	2103	1816	292	77
AT5G25600.1	2	0	0	3
AT5G25610.1	16614	21912	42067	63431
AT5G25615.1	0	0	0	0
AT5G25620.2	317	313	137	166
AT5G25625.1.Hnull	0	0	0	0
AT5G25630.2	2441	2081	7624	7238
AT5G25640.1.Hnull	4	17	0	21
AT5G25750.1	4	4	4	2
AT5G25752.1	771	620	1166	1022
AT5G25754.1	769	698	491	516
AT5G25757.1	756	572	285	361
AT5G25760.1	1478	972	920	777
AT5G25770.3	548	857	1007	1193
AT5G25780.1	1838	1946	748	1361
AT5G25790.1	133	125	73	135
AT5G25800.1	371	336	170	296
AT5G25810.1.DE	13	13	11	4
AT5G25820.1	74	216	112	303
AT5G25830.1.Hnull	63	38	57	58
AT5G25840.1	124	90	920	959
AT5G25850.1	13	6	0	0
AT5G25860.1	9	8	0	0
AT5G25870.1	0	0	0	0
AT5G25880.1	1458	1352	26	37
AT5G25890.1.Hnull	421	147	465	213
AT5G25900.1.Hnull	703	705	1665	704
AT5G25910.1	13	4	73	158
AT5G25920.1	11	7	7	1
AT5G25930.1	63	66	514	810
AT5G25940.1	518	662	439	527
AT5G25950.1	128	126	0	0
AT5G25955.1	0	0	0	0
AT5G25960.1	0	0	0	0
AT5G25970.1	1	2	0	0
AT5G25980.2	80601	155120	37550	2949
AT5G25990.1	6	8	28	23
AT5G26000.1	85331	92199	56901	6527
AT5G26010.1	2	1	15	2
AT5G26015.1	0	0	0	0
AT5G26020.1	0	2	1	5
AT5G26030.1	2858	2305	1981	2871
AT5G26038.1	1	0	0	5
AT5G26040.2	149	281	251	721
AT5G26050.1	0	0	0	0
AT5G26060.1	729	342	1	1
AT5G26070.1	0	0	0	0
AT5G26080.1	0	0	0	0
AT5G26090.1	9	3	0	0
AT5G26100.1	4	0	0	0
AT5G26110.1	702	591	271	447
AT5G26114.1	0	0	0	0
AT5G26120.1	25	63	5	2
AT5G26130.1	0	0	0	0
AT5G26140.1	1	0	2	0
AT5G26146.1	0	1	0	0
AT5G26147.1	0	0	0	0
AT5G26150.1	91	102	0	1
AT5G26160.1	810	877	194	360
AT5G26170.1	87	135	113	75
AT5G26180.1.Hnull	322	410	618	400
AT5G26190.1	33	37	14	10
AT5G26200.1.Hnull	338	294	158	185
AT5G26210.1	2550	2075	1833	2035
AT5G26220.1	580	221	467	804
AT5G26230.1	171	721	235	159
AT5G26233.1	0	1	1	0
AT5G26236.1	0	9	1	34
AT5G26240.1	1303	2057	2226	3328
AT5G26250.1	11	11	0	2
AT5G26260.1	15	1	3	0
AT5G26262.1	0	0	0	0
AT5G26270.1	2	1	18	15
AT5G26280.1	8	1	65	18
AT5G26283.1	0	0	0	0
AT5G26286.1	4	0	0	0
AT5G26290.1	0	0	0	0
AT5G26300.1	1	1	3	1
AT5G26310.1	25	54	0	0
AT5G26320.1	0	0	0	0
AT5G26330.1	66	139	147	54
AT5G26340.1	475	935	942	7635
AT5G26345.1	0	0	0	0
AT5G26350.1	0	0	0	0
AT5G26360.1	9150	6816	2979	4911
AT5G26570.1	2529	5028	3182	8797
AT5G26580.1	0	0	0	0
AT5G26582.1	8	8	1	1
AT5G26590.1	0	0	0	0
AT5G26594.1	9	2	0	0
AT5G26600.2	1236	1461	1257	1685
AT5G26610.1	1353	888	946	1018
AT5G26617.1	2	1	0	0
AT5G26618.1	0	0	2	2
AT5G26620.1	1	0	0	0
AT5G26622.1	754	717	673	867
AT5G26630.1	38	26	9	20
AT5G26640.1	0	0	0	0
AT5G26642.1	0	0	0	0
AT5G26650.1	1	0	0	0
AT5G26660.1.DE	370	203	50	4
AT5G26667.1	4705	2887	1329	995
AT5G26670.1	2418	981	204	23
AT5G26673.1	11	19	45	15
AT5G26680.1	986	713	115	134
AT5G26690.1	66	65	237	135
AT5G26692.1	1047	883	5	6
AT5G26700.1	1085	2091	25	32
AT5G26710.1.Hnull	1592	1964	1859	1985
AT5G26717.1	919	653	1	2
AT5G26720.1	181	90	112	117
AT5G26730.1	6709	2822	2	0
AT5G26731.1.Hnull	66	52	85	35
AT5G26740.1	1814	1318	918	768
AT5G26742.2	12791	15154	18877	31345
AT5G26749.2	237	150	83	86
AT5G26751.1	4300	3739	3307	3830
AT5G26760.2	1608	1601	1239	1542
AT5G26770.2	510	336	523	667
AT5G26775.1.Hnull	0	1	0	2
AT5G26780.3	3248	2178	2015	1939
AT5G26790.1	109	35	11	7
AT5G26800.1	1041	678	177	299
AT5G26805.1	0	0	0	0
AT5G26810.1	7	10	0	0
AT5G26820.1	1423	1802	3503	2521
AT5G26830.1	5069	4795	2271	2914
AT5G26840.1	0	0	0	0
AT5G26848.1	0	0	0	1
AT5G26850.1	8684	10560	801	709
AT5G26860.1	1029	1383	494	745
AT5G26880.1	763	866	536	1032
AT5G26890.1	0	0	0	0
AT5G26900.1	16	16	0	0
AT5G26910.1	1119	1087	1145	766
AT5G26912.1	0	0	0	0
AT5G26920.1	32	19	1316	1947
AT5G26930.1	6	2	1	0
AT5G26940.1	1705	1192	711	466
AT5G26950.1	8	5	2	0
AT5G26960.1	774	970	586	605
AT5G26970.1	11	10	54	17
AT5G26980.1	679	810	379	535
AT5G26990.1	1131	649	587	568
AT5G27000.1	466	675	40	43
AT5G27010.1	19	17	3	4
AT5G27020.1	15	8	11	9
AT5G27030.2	1741	3172	1456	2208
AT5G27035.1	0	0	0	0
AT5G27037.1	3	3	0	3
AT5G27043.1	1	1	0	0
AT5G27050.1	1	0	0	0
AT5G27060.1	27	59	211	250
AT5G27070.1	3	2	0	0
AT5G27080.1	1	1	0	0
AT5G27090.1	0	0	0	0
AT5G27095.1	0	0	0	0
AT5G27100.1	184	191	231	279
AT5G27110.1	158	98	35	68
AT5G27120.1	5155	2513	525	875
AT5G27130.1	6	7	0	2
AT5G27140.1	15	6	0	3
AT5G27150.1	2437	2169	4497	4154
AT5G27160.1.Hnull	0	0	0	1
AT5G27170.1	0	0	0	0
AT5G27180.1.Hnull	0	0	0	0
AT5G27190.1	0	1	0	0
AT5G27200.1	141	73	1	0
AT5G27210.1	520	427	186	177
AT5G27220.1	744	922	59	132
AT5G27230.1	102	92	16	23
AT5G27238.1	0	0	0	0
AT5G27240.1	513	476	345	341
AT5G27247.1	0	5	5	2
AT5G27250.1	57	52	74	58
AT5G27260.1.Hnull	0	0	0	0
AT5G27270.1	888	975	1029	1435
AT5G27280.1	481	702	1564	2685
AT5G27290.1	628	702	1316	525
AT5G27300.1	501	410	493	366
AT5G27310.1	0	0	0	0
AT5G27320.1	426	543	925	1384
AT5G27330.1	1583	1057	53	103
AT5G27340.1	0	0	0	0
AT5G27345.1	12	12	10	17
AT5G27350.1	429	315	3374	1690
AT5G27360.1	1580	1127	857	448
AT5G27370.1	10	6	0	0
AT5G27380.1	4863	3175	2648	3904
AT5G27390.1	1151	1008	775	571
AT5G27395.1	1334	755	233	293
AT5G27400.1	828	850	460	490
AT5G27410.1	698	806	812	1155
AT5G27420.1	72	109	277	1283
